법정동,영향 인자,shap_value,위험요인그룹
강동구_암사동,평균최대굴착깊이,-0.2146276461275908,지하 공사
강동구_암사동,공사횟수,-0.13386637992941153,지하 공사
강동구_암사동,처리구역면적_분류식,0.13302037200238984,하수관
강동구_암사동,시설용량,0.10574959536071205,하수관
강동구_암사동,전체_우세지층_풍화토층,0.10143715413864575,지반
강동구_암사동,하수관로_지선분류식,0.08869400773848864,하수관
강동구_암사동,처리구역면적_합류식,-0.08816857723507217,하수관
강동구_암사동,3_10m_최다지층_풍화토층,0.07615979322123047,지반
강동구_천호동,공사횟수,0.497936334888016,지하 공사
강동구_천호동,지하철역_개수,0.45675161328258357,지하시설물
강동구_천호동,평균최대굴착깊이,0.32806224565663067,지하 공사
강동구_천호동,하수관로_지선분류식,0.2979498271739529,하수관
강동구_천호동,용량_대_면적,0.13789509585290763,하수관
강동구_천호동,처리구역면적_합류식,-0.08782155229539185,하수관
강동구_천호동,처리구역면적_분류식,0.071455918342889,하수관
강동구_천호동,하수관로_총시설연장,0.07122806037279096,하수관
강동구_천호동,시설용량,0.06457350143557221,하수관
강동구_천호동,전체_우세지층_풍화토층,0.06191637250630368,지반
강북구_미아동,지하철역_개수,0.6366584144180273,지하시설물
강북구_미아동,하수관로_지선분류식,-0.2997210772450897,하수관
강북구_미아동,하수관로_총시설연장,-0.17055424285235637,하수관
강북구_미아동,용량_대_면적,0.16725109558384207,하수관
강북구_미아동,평균최대굴착깊이,0.13429126054395488,지하 공사
강북구_미아동,공사횟수,0.11682268619778935,지하 공사
강북구_미아동,처리구역면적_분류식,0.0861242188860129,하수관
강북구_미아동,전체_우세지층_풍화토층,0.06988420080236335,지반
강북구_미아동,시설용량,0.05999733437695054,하수관
강북구_미아동,처리구역면적_합류식,-0.05623371598777853,하수관
강북구_번동,전체_우세지층_풍화토층,-0.5534637286055144,지반
강북구_번동,용량_대_면적,0.4267761604208875,하수관
강북구_번동,지하철역_개수,-0.38128556795504664,지하시설물
강북구_번동,하수관로_지선분류식,-0.36761762166853873,하수관
강북구_번동,처리구역면적_분류식,0.17512253860417448,하수관
강북구_번동,하수관로_총시설연장,-0.10526628151880264,하수관
강북구_번동,시설용량,0.10246634402063635,하수관
강북구_번동,지선_합류_대_분류,0.0812819850877357,하수관
강북구_번동,평균최대굴착깊이,0.057116357906859976,지하 공사
강북구_번동,3_10m_최다지층_풍화토층,-0.040781449748090615,지반
강북구_수유동,용량_대_면적,0.4130802358013849,하수관
강북구_수유동,지하철역_개수,0.40346555498726694,지하시설물
강북구_수유동,하수관로_지선분류식,-0.17977305557238082,하수관
강북구_수유동,처리구역면적_분류식,0.14522147379075287,하수관
강북구_수유동,전체_우세지층_풍화토층,0.13212247542148367,지반
강북구_수유동,시설용량,0.09581919624559684,하수관
강북구_수유동,지선_합류_대_분류,0.07864364111586072,하수관
강북구_수유동,3_10m_최다지층_풍화토층,0.07615979322123047,지반
강북구_수유동,하수관로_총시설연장,0.052332470084534344,하수관
강북구_수유동,공사횟수,-0.04584695735435761,지하 공사
강북구_우이동,전체_우세지층_풍화토층,-0.5985877712098185,지반
강북구_우이동,용량_대_면적,0.43291459818427214,하수관
강북구_우이동,하수관로_지선분류식,-0.3690278609552313,하수관
강북구_우이동,지하철역_개수,-0.3500697572977473,지하시설물
강북구_우이동,처리구역면적_분류식,0.16696373027642591,하수관
강북구_우이동,평균최대굴착깊이,-0.11057885344785412,지하 공사
강북구_우이동,시설용량,0.09320273839072878,하수관
강북구_우이동,처리구역면적_합류식,0.09120750076155769,하수관
강북구_우이동,지선_합류_대_분류,0.06284403631529202,하수관
강북구_우이동,공사횟수,-0.06145442837074718,지하 공사
강서구_가양동,하수관로_지선분류식,0.4848717485843121,하수관
강서구_가양동,공사횟수,0.3038176094677568,지하 공사
강서구_가양동,지하철역_개수,-0.2751793319609265,지하시설물
강서구_가양동,처리구역면적_분류식,0.17038234849997744,하수관
강서구_가양동,용량_대_면적,0.11836387656457825,하수관
강서구_가양동,전체_우세지층_풍화토층,0.11309500748472122,지반
강서구_가양동,평균최대굴착깊이,0.11189826907334367,지하 공사
강서구_가양동,지선_합류_대_분류,0.09410213038529179,하수관
강서구_가양동,3_10m_최다지층_풍화토층,0.0800313196028295,지반
강서구_가양동,하수관로_총시설연장,0.07543864497418096,하수관
강서구_개화동,하수관로_지선분류식,0.5337292792406935,하수관
강서구_개화동,지하철역_개수,-0.2450474367368281,지하시설물
강서구_개화동,처리구역면적_분류식,0.23689302828812903,하수관
강서구_개화동,용량_대_면적,0.2277707989710129,하수관
강서구_개화동,전체_우세지층_풍화토층,0.1826853573198485,지반
강서구_개화동,지선_합류_대_분류,0.13999018740014244,하수관
강서구_개화동,평균최대굴착깊이,-0.1344084214326994,지하 공사
강서구_개화동,시설용량,0.11594807532929302,하수관
강서구_개화동,3_10m_최다지층_풍화토층,0.11484951101376917,지반
강서구_개화동,20_30m_최다지층_풍화토층,-0.09709527864425754,지반
강서구_공항동,하수관로_지선분류식,0.47096370799690196,하수관
강서구_공항동,지하철역_개수,0.43320742160355175,지하시설물
강서구_공항동,공사횟수,0.4094650396534463,지하 공사
강서구_공항동,평균최대굴착깊이,0.39377100110001484,지하 공사
강서구_공항동,용량_대_면적,0.1186939538793975,하수관
강서구_공항동,하수관로_총시설연장,0.10477240169342661,하수관
강서구_공항동,시설용량,0.10009646963305409,하수관
강서구_공항동,처리구역면적_분류식,0.07898066848239947,하수관
강서구_공항동,처리구역면적_합류식,0.06884891262372868,하수관
강서구_공항동,전체_우세지층_풍화토층,0.06531878880247542,지반
강서구_과해동,하수관로_지선분류식,0.5383805153385173,하수관
강서구_과해동,전체_우세지층_풍화토층,-0.5023893905974752,지반
강서구_과해동,지하철역_개수,-0.33540024829678083,지하시설물
강서구_과해동,용량_대_면적,0.2277707989710129,하수관
강서구_과해동,평균최대굴착깊이,-0.1954972554349808,지하 공사
강서구_과해동,처리구역면적_분류식,0.1815171557752399,하수관
강서구_과해동,지선_합류_대_분류,0.13999018740014244,하수관
강서구_과해동,시설용량,0.11594807532929302,하수관
강서구_과해동,공사횟수,-0.10551501285750015,지하 공사
강서구_과해동,3_10m_최다지층_풍화토층,-0.040781449748090615,지반
강서구_내발산동,하수관로_지선분류식,0.5313595404655457,하수관
강서구_내발산동,지하철역_개수,-0.2778905637203378,지하시설물
강서구_내발산동,평균최대굴착깊이,0.2543650342993096,지하 공사
강서구_내발산동,용량_대_면적,0.25192246177471705,하수관
강서구_내발산동,처리구역면적_분류식,0.23846393283084838,하수관
강서구_내발산동,전체_우세지층_풍화토층,0.13935966055143187,지반
강서구_내발산동,3_10m_최다지층_풍화토층,0.11484951101376917,지반
강서구_내발산동,시설용량,0.11252000279144231,하수관
강서구_내발산동,지선_합류_대_분류,0.06333232062258547,하수관
강서구_내발산동,공사횟수,-0.0556692129876914,지하 공사
강서구_등촌동,하수관로_지선분류식,0.46631252661847983,하수관
강서구_등촌동,공사횟수,0.41684774802305274,지하 공사
강서구_등촌동,평균최대굴착깊이,0.3527313557706572,지하 공사
강서구_등촌동,지하철역_개수,-0.26935623717893886,지하시설물
강서구_등촌동,처리구역면적_분류식,0.17038234849997744,하수관
강서구_등촌동,용량_대_면적,0.11836387656457825,하수관
강서구_등촌동,전체_우세지층_풍화토층,0.11309500748472122,지반
강서구_등촌동,지선_합류_대_분류,0.09388402316584621,하수관
강서구_등촌동,3_10m_최다지층_풍화토층,0.0800313196028295,지반
강서구_등촌동,하수관로_총시설연장,0.07973918793226702,하수관
강서구_마곡동,지하철역_개수,0.6075139501950115,지하시설물
강서구_마곡동,하수관로_지선분류식,0.4446645143499587,하수관
강서구_마곡동,공사횟수,0.34050922860308835,지하 공사
강서구_마곡동,평균최대굴착깊이,0.30423853657246325,지하 공사
강서구_마곡동,용량_대_면적,0.1422653446751977,하수관
강서구_마곡동,시설용량,0.11261264581810863,하수관
강서구_마곡동,하수관로_총시설연장,0.07951416655472443,하수관
강서구_마곡동,처리구역면적_분류식,0.075734568608914,하수관
강서구_마곡동,처리구역면적_합류식,0.06884891262372868,하수관
강서구_마곡동,전체_우세지층_풍화토층,0.06531878880247542,지반
강서구_방화동,지하철역_개수,0.5585647683431394,지하시설물
강서구_방화동,하수관로_지선분류식,0.4330312875978122,하수관
강서구_방화동,용량_대_면적,0.22620757446218454,하수관
강서구_방화동,시설용량,0.12591631054277022,하수관
강서구_방화동,처리구역면적_분류식,0.1244086045584664,하수관
강서구_방화동,전체_우세지층_풍화토층,0.09506378877437756,지반
강서구_방화동,처리구역면적_합류식,0.08045339664091682,하수관
강서구_방화동,3_10m_최다지층_풍화토층,0.07615979322123047,지반
강서구_방화동,하수관로_총시설연장,0.04047595605533716,하수관
강서구_방화동,공사횟수,-0.03590774393480124,지하 공사
강서구_염창동,하수관로_지선분류식,0.46085888335185604,하수관
강서구_염창동,공사횟수,0.4281234755421826,지하 공사
강서구_염창동,지하철역_개수,-0.2637473009619143,지하시설물
강서구_염창동,평균최대굴착깊이,0.2383157321979907,지하 공사
강서구_염창동,처리구역면적_분류식,0.14607776078075893,하수관
강서구_염창동,용량_대_면적,0.1368921001668046,하수관
강서구_염창동,전체_우세지층_풍화토층,0.1269854000865841,지반
강서구_염창동,지선_합류_대_분류,0.09222494704406256,하수관
강서구_염창동,시설용량,0.09077562308647434,하수관
강서구_염창동,3_10m_최다지층_풍화토층,0.0800313196028295,지반
강서구_오곡동,하수관로_지선분류식,0.5384384597182399,하수관
강서구_오곡동,지하철역_개수,-0.23438271198135316,지하시설물
강서구_오곡동,용량_대_면적,0.2277707989710129,하수관
강서구_오곡동,전체_우세지층_풍화토층,0.1826853573198485,지반
강서구_오곡동,평균최대굴착깊이,-0.14080145647960265,지하 공사
강서구_오곡동,지선_합류_대_분류,0.14000029099898995,하수관
강서구_오곡동,처리구역면적_분류식,0.13936657273991948,하수관
강서구_오곡동,시설용량,0.11594807532929302,하수관
강서구_오곡동,공사횟수,-0.09313400909835311,지하 공사
강서구_오곡동,전체_우세지층_매립토층,0.04360051067716959,지반
강서구_오쇠동,하수관로_지선분류식,0.5384162780621282,하수관
강서구_오쇠동,처리구역면적_분류식,0.23689302828812903,하수관
강서구_오쇠동,용량_대_면적,0.2277707989710129,하수관
강서구_오쇠동,지하철역_개수,-0.22652848325763367,지하시설물
강서구_오쇠동,전체_우세지층_풍화토층,0.1826853573198485,지반
강서구_오쇠동,평균최대굴착깊이,-0.14080145647960265,지하 공사
강서구_오쇠동,지선_합류_대_분류,0.13999018740014244,하수관
강서구_오쇠동,시설용량,0.11594807532929302,하수관
강서구_오쇠동,3_10m_최다지층_풍화토층,0.11484951101376917,지반
강서구_오쇠동,공사횟수,-0.08413190994767837,지하 공사
강서구_외발산동,하수관로_지선분류식,0.5384162780621282,하수관
강서구_외발산동,처리구역면적_분류식,0.23689302828812903,하수관
강서구_외발산동,용량_대_면적,0.2277707989710129,하수관
강서구_외발산동,지하철역_개수,-0.22652848325763367,지하시설물
강서구_외발산동,전체_우세지층_풍화토층,0.1826853573198485,지반
강서구_외발산동,평균최대굴착깊이,-0.14080145647960265,지하 공사
강서구_외발산동,지선_합류_대_분류,0.13999018740014244,하수관
강서구_외발산동,시설용량,0.11594807532929302,하수관
강서구_외발산동,3_10m_최다지층_풍화토층,0.11484951101376917,지반
강서구_외발산동,공사횟수,-0.08413190994767837,지하 공사
강서구_화곡동,지하철역_개수,0.559484118426801,지하시설물
강서구_화곡동,하수관로_지선분류식,0.47096370799690196,하수관
강서구_화곡동,평균최대굴착깊이,0.4348901026721987,지하 공사
강서구_화곡동,공사횟수,0.40736293505952853,지하 공사
강서구_화곡동,용량_대_면적,0.13373239291470987,하수관
강서구_화곡동,시설용량,0.09865498344790243,하수관
강서구_화곡동,하수관로_총시설연장,0.08894319009352197,하수관
강서구_화곡동,처리구역면적_분류식,0.08057543643719027,하수관
강서구_화곡동,처리구역면적_합류식,0.06884891262372868,하수관
강서구_화곡동,전체_우세지층_풍화토층,0.06191637250630368,지반
관악구_남현동,지하철역_개수,-0.35648981614303804,지하시설물
관악구_남현동,하수관로_지선분류식,-0.3432278626445949,하수관
관악구_남현동,용량_대_면적,0.21367479361781655,하수관
관악구_남현동,전체_우세지층_풍화토층,0.1916551647015303,지반
관악구_남현동,평균최대굴착깊이,-0.1465845587055426,지하 공사
관악구_남현동,처리구역면적_분류식,-0.09790956090456411,하수관
관악구_남현동,시설용량,0.08019625589411913,하수관
관악구_남현동,지선_합류_대_분류,0.07421746215425581,하수관
관악구_남현동,전체_우세지층_풍화암층,0.07262714244246397,지반
관악구_남현동,공사횟수,-0.06509710298615072,지하 공사
관악구_봉천동,지하철역_개수,0.8347986202146318,지하시설물
관악구_봉천동,평균최대굴착깊이,0.3841233479325115,지하 공사
관악구_봉천동,공사횟수,0.3196606501329552,지하 공사
관악구_봉천동,하수관로_지선분류식,-0.3187549282220577,하수관
관악구_봉천동,용량_대_면적,0.160178927670381,하수관
관악구_봉천동,처리구역면적_합류식,0.11894264471528647,하수관
관악구_봉천동,하수관로_총시설연장,0.10069497482481192,하수관
관악구_봉천동,시설용량,0.09799508239178088,하수관
관악구_봉천동,전체_우세지층_풍화토층,0.06851665220222597,지반
관악구_봉천동,처리구역면적_분류식,-0.060616805372968416,하수관
관악구_신림동,지하철역_개수,0.6645935550130596,지하시설물
관악구_신림동,평균최대굴착깊이,0.3678952839963637,지하 공사
관악구_신림동,공사횟수,0.2694647260873717,지하 공사
관악구_신림동,하수관로_지선분류식,-0.26675539010928423,하수관
관악구_신림동,용량_대_면적,0.15993002134762926,하수관
관악구_신림동,처리구역면적_합류식,0.11894264471528647,하수관
관악구_신림동,하수관로_총시설연장,0.11668275475732331,하수관
관악구_신림동,시설용량,0.09687694018019088,하수관
관악구_신림동,전체_우세지층_풍화토층,0.06851665220222597,지반
관악구_신림동,지선_합류_대_분류,0.05653733327964709,하수관
광진구_광장동,공사횟수,0.4158905512911733,지하 공사
광진구_광장동,지하철역_개수,0.36533172471558917,지하시설물
광진구_광장동,평균최대굴착깊이,0.2851299795370709,지하 공사
광진구_광장동,하수관로_총시설연장,-0.27584246310885985,하수관
광진구_광장동,하수관로_지선분류식,-0.16153867793968396,하수관
광진구_광장동,처리구역면적_합류식,-0.08307586343324912,하수관
