법정동,위험요인그룹,shap_value
강서구_개화동,지하시설물,-0.2450474367368281
강서구_공항동,지반,0.14511110869439342
강서구_공항동,침수,-0.015647525131183896
강서구_공항동,지하 공사,0.7967776360915929
강서구_공항동,하수관,0.9874483512418073
강서구_공항동,지하시설물,0.43320742160355175
강서구_과해동,지반,-0.5194074412743857
강서구_과해동,침수,-0.001784104498560781
강서구_과해동,지하 공사,-0.313447341067951
강서구_과해동,하수관,1.1777907567440853
강서구_과해동,지하시설물,-0.33540024829678083
강서구_내발산동,지반,0.3153291930624643
강서구_내발산동,침수,-0.004252395049211072
강서구_내발산동,지하 공사,0.18759561046952644
강서구_내발산동,하수관,1.2167898650007183
강서구_내발산동,지하시설물,-0.2778905637203378
강서구_등촌동,지반,0.2523267592528284
강서구_등촌동,침수,-0.01020955420929693
강서구_등촌동,지하 공사,0.7584788929516182
강서구_등촌동,하수관,0.9973116934808701
강서구_등촌동,지하시설물,-0.26935623717893886
강서구_마곡동,지반,0.15105448098087731
강서구_마곡동,침수,-0.01469169028125089
강서구_마곡동,지하 공사,0.6382893605136833
강서구_마곡동,하수관,0.971306038215925
강서구_마곡동,지하시설물,0.6075139501950115
강서구_방화동,지반,0.20750920127220154
강서구_방화동,침수,-0.007324842814703275
강서구_방화동,지하 공사,-0.01287342459905573
강서구_방화동,하수관,1.042233990386068
강서구_방화동,지하시설물,0.5585647683431394
강서구_염창동,지반,0.31696084122345947
강서구_염창동,침수,-0.01023900363219302
강서구_염창동,지하 공사,0.6553389968980815
강서구_염창동,하수관,0.9901683898836384
강서구_염창동,지하시설물,-0.2637473009619143
강서구_오곡동,지반,0.23680296735787276
강서구_오곡동,침수,-0.001784104498560781
강서구_오곡동,지하 공사,-0.2443969516036963
강서구_오곡동,하수관,1.1548076440654698
강서구_오곡동,지하시설물,-0.23438271198135316
강서구_오쇠동,지반,0.3446594935860264
강서구_오쇠동,침수,-0.001784104498560781
강서구_오쇠동,지하 공사,-0.2353326844108601
강서구_오쇠동,하수관,1.2523018143587201
강서구_오쇠동,지하시설물,-0.22652848325763367
강서구_외발산동,지반,0.3446594935860264
강서구_외발산동,침수,-0.001784104498560781
강서구_외발산동,지하 공사,-0.2353326844108601
강서구_외발산동,하수관,1.2523018143587201
강서구_외발산동,지하시설물,-0.22652848325763367
강서구_화곡동,지반,0.14765206468470557
강서구_화곡동,침수,-0.015618075708287809
강서구_화곡동,지하 공사,0.8357946330698589
강서구_화곡동,하수관,0.991053688819879
강서구_화곡동,지하시설물,0.559484118426801
관악구_남현동,지반,0.3447218256404193
관악구_남현동,침수,-0.010467708551687287
관악구_남현동,지하 공사,-0.21909784099090174
관악구_남현동,하수관,-0.061500287418478544
관악구_남현동,지하시설물,-0.35648981614303804
관악구_봉천동,지반,0.15293868045100945
관악구_봉천동,침수,-0.029881217096841762
관악구_봉천동,지하 공사,0.6966817833412364
관악구_봉천동,하수관,0.1487290492418044
관악구_봉천동,지하시설물,0.8347986202146318
관악구_신림동,지반,0.12069573052963892
관악구_신림동,침수,-0.029881217096841762
관악구_신림동,지하 공사,0.6301956273173437
관악구_신림동,하수관,0.24630991246238682
관악구_신림동,지하시설물,0.6645935550130596
광진구_광장동,지반,0.04283866654156111
광진구_광장동,침수,-0.04761695339883042
광진구_광장동,지하 공사,0.6947375347101156
광진구_광장동,하수관,-0.49556698579012504
광진구_광장동,지하시설물,0.36533172471558917
광진구_구의동,지반,0.08670523200922658
광진구_구의동,침수,-0.029503646686385096
광진구_구의동,지하 공사,0.09428128243929611
광진구_구의동,하수관,-0.2301008216301255
광진구_구의동,지하시설물,0.542942177974423
광진구_군자동,지반,0.09685117703992915
광진구_군자동,침수,-0.019000805351475074
광진구_군자동,지하 공사,0.16202621431341693
광진구_군자동,하수관,-0.10549955126379772
광진구_군자동,지하시설물,-0.2502982921408985
광진구_능동,지반,0.06167797076792762
광진구_능동,침수,-0.04058383830772269
광진구_능동,지하 공사,0.2739051041007275
광진구_능동,하수관,-0.29104769102395667
광진구_능동,지하시설물,0.5680601828127794
광진구_자양동,지반,0.03943625024538937
광진구_자양동,침수,-0.04761566071255198
광진구_자양동,지하 공사,0.502573677146668
광진구_자양동,하수관,-0.49322603213126004
광진구_자양동,지하시설물,0.35610621363742995
광진구_중곡동,지반,0.0975167731878086
광진구_중곡동,침수,-0.030047049922468524
광진구_중곡동,지하 공사,-0.24139795920190027
광진구_중곡동,하수관,-0.2446078392400356
광진구_중곡동,지하시설물,0.35603320108112835
광진구_화양동,지반,0.10895091597521359
광진구_화양동,침수,-0.030047049922468524
광진구_화양동,지하 공사,-0.27335271713564097
광진구_화양동,하수관,-0.224770420677178
광진구_화양동,지하시설물,0.448260556539987
구로구_가리봉동,지반,-0.3546056676813169
구로구_가리봉동,침수,-0.005493888241358151
구로구_가리봉동,지하 공사,0.36021104812092053
구로구_가리봉동,하수관,0.5970329003049831
구로구_가리봉동,지하시설물,-0.4402080492439194
구로구_개봉동,지반,-0.32147624312255557
구로구_개봉동,침수,-0.005118311998493923
구로구_개봉동,지하 공사,0.24406415358689001
구로구_개봉동,하수관,0.5893701442582899
구로구_개봉동,지하시설물,-0.42345517884869155
구로구_고척동,지반,-0.3268441796704131
구로구_고척동,침수,-0.012198988264992883
구로구_고척동,지하 공사,1.0359896850634982
구로구_고척동,하수관,0.5430475375638436
구로구_고척동,지하시설물,-0.4157393897318806
구로구_구로동,지반,-0.1203962054762319
구로구_구로동,침수,-0.017606217077705322
구로구_구로동,지하 공사,0.9664778638484983
구로구_구로동,하수관,0.6573692346018826
구로구_구로동,지하시설물,0.8575144585601229
구로구_궁동,지반,-0.48225040935222574
구로구_궁동,침수,-0.003701217743942907
구로구_궁동,지하 공사,-0.34565297905943426
구로구_궁동,하수관,0.46948854095984816
구로구_궁동,지하시설물,-0.3875223965668045
구로구_신도림동,지반,0.1870733884842588
구로구_신도림동,침수,-0.009109739242933781
구로구_신도림동,지하 공사,-0.35139302144006795
구로구_신도림동,하수관,0.6757338523452121
구로구_신도림동,지하시설물,0.5787184538792289
구로구_오류동,지반,-0.3268441796704131
구로구_오류동,침수,-0.012198988264992883
구로구_오류동,지하 공사,0.7673544564329455
구로구_오류동,하수관,0.484213185645757
구로구_오류동,지하시설물,-0.42156248451386813
구로구_온수동,지반,-0.1469516398142289
구로구_온수동,침수,-0.0146672177616061
구로구_온수동,지하 공사,1.2659861681185258
구로구_온수동,하수관,0.6220751371757149
구로구_온수동,지하시설물,0.6164232518473045
구로구_천왕동,지반,0.14338353960556421
구로구_천왕동,침수,-0.009109739242933781
구로구_천왕동,지하 공사,-0.32436869351202946
구로구_천왕동,하수관,0.6575044323472081
구로구_천왕동,지하시설물,0.533251457176169
구로구_항동,지반,-0.4310220512640154
구로구_항동,침수,-0.011823412022128655
구로구_항동,지하 공사,0.8536584624860287
구로구_항동,하수관,0.5167408144510333
구로구_항동,지하시설물,-0.42296635206409633
금천구_가산동,지반,0.13738731603549298
금천구_가산동,침수,-0.047077039290521275
금천구_가산동,지하 공사,-0.05413735107337185
금천구_가산동,하수관,-0.025835151554302077
금천구_가산동,지하시설물,0.2620165168140619
금천구_독산동,지반,0.2815296021246736
금천구_독산동,침수,-0.025495299020552097
금천구_독산동,지하 공사,0.01302126538233278
금천구_독산동,하수관,0.2795309225726289
금천구_독산동,지하시설물,-0.1917799959971381
금천구_시흥동,지반,0.2954199947265364
금천구_시흥동,침수,-0.025495299020552097
금천구_시흥동,지하 공사,0.023940567891436837
금천구_시흥동,하수관,0.2628420300804385
금천구_시흥동,지하시설물,-0.19362156785381193
노원구_공릉동,지반,0.06242670559517544
노원구_공릉동,침수,-0.03138213759847953
노원구_공릉동,지하 공사,1.0398408762793614
노원구_공릉동,하수관,0.6395296059888531
노원구_공릉동,지하시설물,0.4453213812368586
노원구_상계동,지반,-0.13387518596946146
노원구_상계동,침수,-0.028787972416070007
노원구_상계동,지하 공사,1.4489419274284667
노원구_상계동,하수관,0.6269359558209637
노원구_상계동,지하시설물,0.5782894902699094
노원구_월계동,지반,0.06611060158275349
노원구_월계동,침수,-0.02841368885948422
노원구_월계동,지하 공사,1.1232271903934556
노원구_월계동,하수관,0.591666305303407
노원구_월계동,지하시설물,0.3003397832110243
노원구_중계동,지반,0.06409220143404609
노원구_중계동,침수,-0.025366079592601495
노원구_중계동,지하 공사,0.16680768716790706
노원구_중계동,하수관,0.46749864471562136
노원구_중계동,지하시설물,0.34393221508549626
노원구_하계동,지반,0.10437695810227246
노원구_하계동,침수,-0.023059455281998903
노원구_하계동,지하 공사,-0.048297576415436014
노원구_하계동,하수관,0.345413171418634
노원구_하계동,지하시설물,0.3584433252729717
도봉구_도봉동,지반,0.232879637864446
도봉구_도봉동,침수,-0.028054785303130686
도봉구_도봉동,지하 공사,-0.07971325963226304
도봉구_도봉동,하수관,1.293032519413023
도봉구_도봉동,지하시설물,0.22482518456446335
도봉구_방학동,지반,0.27997638745320463
도봉구_방학동,침수,-0.006473045033161503
도봉구_방학동,지하 공사,-0.07422391665823429
도봉구_방학동,하수관,1.5636501441076764
도봉구_방학동,지하시설물,-0.14176482510041644
도봉구_쌍문동,지반,0.4297639799187104
도봉구_쌍문동,침수,-0.00692187357853241
도봉구_쌍문동,지하 공사,-0.0524046384120442
도봉구_쌍문동,하수관,1.622988563660636
도봉구_쌍문동,지하시설물,-0.1325160889076786
도봉구_창동,지반,0.18429220876019528
도봉구_창동,침수,-0.03655255582418067
도봉구_창동,지하 공사,0.29160010029404126
도봉구_창동,하수관,0.48159989662598146
도봉구_창동,지하시설물,0.37946262792860364
동대문구_답십리동,지반,0.2680647638792593
동대문구_답십리동,침수,-0.026033920442582802
동대문구_답십리동,지하 공사,0.9222491029941802
동대문구_답십리동,하수관,0.23557748104782472
동대문구_답십리동,지하시설물,-0.19454587626022204
동대문구_신설동,지반,0.11709852532451401
동대문구_신설동,침수,-0.04761695339883042
동대문구_신설동,지하 공사,0.8194945874658135
동대문구_신설동,하수관,-0.024866297209555473
동대문구_신설동,지하시설물,0.3916975649254676
동대문구_용두동,지반,0.13072191266710315
동대문구_용두동,침수,-0.04761566071255198
동대문구_용두동,지하 공사,0.8591242652387592
동대문구_용두동,하수관,-0.016573440991267487
동대문구_용두동,지하시설물,0.3039415037136856
동대문구_이문동,지반,0.3205522814831593
동대문구_이문동,침수,-0.014955021507523637
동대문구_이문동,지하 공사,0.47440037049192096
동대문구_이문동,하수관,0.23097895613551547
동대문구_이문동,지하시설물,-0.19712103302237
동대문구_장안동,지반,0.1067030076558844
동대문구_장안동,침수,-0.04761566071255198
동대문구_장안동,지하 공사,0.9333223762340549
동대문구_장안동,하수관,0.00437430960936633
동대문구_장안동,지하시설물,0.31734350843025866
동대문구_전농동,지반,0.13072191266710315
동대문구_전농동,침수,-0.04761566071255198
동대문구_전농동,지하 공사,0.7759318841944544
동대문구_전농동,하수관,-0.008808485547935669
동대문구_전농동,지하시설물,0.3039415037136856
동대문구_제기동,지반,0.17438349631927857
동대문구_제기동,침수,-0.030047049922468524
동대문구_제기동,지하 공사,-0.32138501883583903
동대문구_제기동,하수관,-0.03528951733028531
동대문구_제기동,지하시설물,0.26775992840113627
동대문구_청량리동,지반,0.2838747458131078
동대문구_청량리동,침수,-0.02603521312886124
동대문구_청량리동,지하 공사,0.7584271628094568
동대문구_청량리동,하수관,0.22310339052553668
동대문구_청량리동,지하시설물,-0.19832208915377153
동대문구_회기동,지반,0.3437155050662055
동대문구_회기동,침수,-0.008465309652499347
동대문구_회기동,지하 공사,-0.26903199986139853
동대문구_회기동,하수관,0.21856232686644456
동대문구_회기동,지하시설물,-0.14556183228393269
동대문구_휘경동,지반,0.30046783616034356
동대문구_휘경동,침수,-0.01900209803775351
동대문구_휘경동,지하 공사,0.19225135357997508
동대문구_휘경동,하수관,0.2637209697058322
동대문구_휘경동,지하시설물,-0.20667417526019355
동작구_노량진동,지반,0.2402218417062884
동작구_노량진동,침수,-0.025659636885997015
동작구_노량진동,지하 공사,0.28431128785829296
동작구_노량진동,하수관,0.07228761792181049
동작구_노량진동,지하시설물,-0.19045673254400491
동작구_대방동,지반,0.1945859193123073
동작구_대방동,침수,-0.030047049922468524
동작구_대방동,지하 공사,-0.2530402429911084
동작구_대방동,하수관,0.06674821858445475
동작구_대방동,지하시설물,0.3422603455606176
동작구_동작동,지반,0.1886425470258234
동작구_동작동,침수,-0.030047049922468524
동작구_동작동,지하 공사,-0.22108548505736766
동작구_동작동,하수관,0.04711148024341479
동작구_동작동,지하시설물,0.25552376060267973
동작구_본동,지반,0.2568149320535242
동작구_본동,침수,-0.018626521794889286
동작구_본동,지하 공사,-0.04706542405493869
동작구_본동,하수관,0.24360920203284733
동작구_본동,지하시설물,-0.19298572386843957
동작구_사당동,지반,0.13554714713816557
동작구_사당동,침수,-0.04761566071255198
동작구_사당동,지하 공사,0.5593441694997352
동작구_사당동,하수관,-0.2322644931404358
동작구_사당동,지하시설물,0.4723160023226744
동작구_상도1동,지반,0.1886425470258234
동작구_상도1동,침수,-0.030047049922468524
동작구_상도1동,지하 공사,-0.22108548505736766
동작구_상도1동,하수관,0.04711148024341479
동작구_상도1동,지하시설물,0.25552376060267973
동작구_상도동,지반,0.13362755780617996
동작구_상도동,침수,-0.047241377155966185
동작구_상도동,지하 공사,0.7515411224497351
동작구_상도동,하수관,-0.21471979397958024
동작구_상도동,지하시설물,0.468378371792272
동작구_신대방동,지반,0.16340397392343142
동작구_신대방동,침수,-0.033550003346667724
동작구_신대방동,지하 공사,0.989607149436637
동작구_신대방동,하수관,-0.14080803632627661
동작구_신대방동,지하시설물,0.24820984466524204
동작구_흑석동,지반,0.2402218417062884
동작구_흑석동,침수,-0.025659636885997015
동작구_흑석동,지하 공사,0.42279342027894573
동작구_흑석동,하수관,0.08204835003948098
동작구_흑석동,지하시설물,-0.18463363776201744
마포구_공덕동,지반,-0.011879751284213314
마포구_공덕동,침수,-0.010902409740349023
마포구_공덕동,지하 공사,0.34170463716306076
마포구_공덕동,하수관,0.40085626326254603
마포구_공덕동,지하시설물,0.5989835173427809
마포구_구수동,지반,0.07713341055269876
마포구_구수동,침수,-0.003701217743942907
마포구_구수동,지하 공사,-0.27094777282457533
마포구_구수동,하수관,0.35658024867960425
마포구_구수동,지하시설물,-0.25198178602457133
마포구_노고산동,지반,0.011781938230108778
마포구_노고산동,침수,-0.017231933521119527
마포구_노고산동,지하 공사,0.8458766468395436
마포구_노고산동,하수관,0.26255444272174217
마포구_노고산동,지하시설물,0.48217103710673986
마포구_당인동,지반,0.07713341055269876
마포구_당인동,침수,-0.003701217743942907
마포구_당인동,지하 공사,-0.27094777282457533
마포구_당인동,하수관,0.35658024867960425
마포구_당인동,지하시설물,-0.25198178602457133
마포구_대흥동,지반,0.046373948929422315
마포구_대흥동,침수,-0.009109739242933781
마포구_대흥동,지하 공사,-0.30654699933952895
마포구_대흥동,하수관,0.3290033678206456
마포구_대흥동,지하시설물,0.4708233296065163
마포구_도화동,지반,0.011781938230108778
마포구_도화동,침수,-0.017231933521119527
마포구_도화동,지하 공사,0.8458766468395436
마포구_도화동,하수관,0.26255444272174217
마포구_도화동,지하시설물,0.48217103710673986
마포구_동교동,지반,0.0037620362070832497
마포구_동교동,침수,-0.0146672177616061
마포구_동교동,지하 공사,0.9531217572217459
마포구_동교동,하수관,0.2510512600412971
마포구_동교동,지하시설물,0.4544499036435379
마포구_마포동,지반,0.04867480834855342
마포구_마포동,침수,-0.0026569986432924825
마포구_마포동,지하 공사,0.13646878949339597
마포구_마포동,하수관,0.33669092097436426
마포구_마포동,지하시설물,-0.24915296775730153
마포구_망원동,지반,-0.3166083483635354
마포구_망원동,침수,-0.00856633600685035
마포구_망원동,지하 공사,0.03408653350414193
마포구_망원동,하수관,0.30306251715922644
마포구_망원동,지하시설물,0.7216646006364287
마포구_상수동,지반,0.011781938230108778
마포구_상수동,침수,-0.017231933521119527
마포구_상수동,지하 공사,1.0068629174178363
마포구_상수동,하수관,0.26852392493203503
마포구_상수동,지하시설물,0.4879941318887274
마포구_상암동,지반,0.23894164344429306
마포구_상암동,침수,-0.003157814507859475
마포구_상암동,지하 공사,-0.004067082086417893
마포구_상암동,하수관,0.453518318357674
마포구_상암동,지하시설물,-0.27893287860722216
마포구_서교동,지반,0.013701527562094383
마포구_서교동,침수,-0.017606217077705322
마포구_서교동,지하 공사,0.7532127309328471
마포구_서교동,하수관,0.27839248888989715
마포구_서교동,지하시설물,0.49193176241912984
마포구_성산동,지반,0.029348145290661404
마포구_성산동,침수,-0.009109739242933781
마포구_성산동,지하 공사,-0.3271782922206642
마포구_성산동,하수관,0.3147878313945417
마포구_성산동,지하시설물,0.5077445006471519
마포구_신공덕동,지반,0.07713341055269876
마포구_신공덕동,침수,-0.003701217743942907
마포구_신공덕동,지하 공사,-0.27094777282457533
마포구_신공덕동,하수관,0.35658024867960425
마포구_신공덕동,지하시설물,-0.25198178602457133
마포구_신수동,지반,-0.009792636231377272
마포구_신수동,침수,-0.003701217743942907
마포구_신수동,지하 공사,-0.2716681073336755
마포구_신수동,하수관,0.35658656213521084
마포구_신수동,지하시설물,-0.2692146583818259
마포구_신정동,지반,0.0255118509890042
마포구_신정동,침수,-0.005492595555079714
마포구_신정동,지하 공사,0.38997385423270575
마포구_신정동,하수관,0.5642489531006747
마포구_신정동,지하시설물,-0.3005452609581017
마포구_아현동,지반,-0.015282167580385059
마포구_아현동,침수,-0.01090111705407059
마포구_아현동,지하 공사,0.4205349334005507
마포구_아현동,하수관,0.4602150908212262
마포구_아현동,지하시설물,0.5955811010466091
마포구_연남동,지반,0.07713341055269876
마포구_연남동,침수,-0.003701217743942907
마포구_연남동,지하 공사,-0.27094777282457533
마포구_연남동,하수관,0.35658024867960425
마포구_연남동,지하시설물,-0.25198178602457133
마포구_염리동,지반,0.017103943858266128
마포구_염리동,침수,-0.017607509763983755
마포구_염리동,지하 공사,0.8743172300919703
마포구_염리동,하수관,0.28265149520971017
마포구_염리동,지하시설물,0.4953341787153014
마포구_용강동,지반,0.07713341055269876
마포구_용강동,침수,-0.003701217743942907
마포구_용강동,지하 공사,-0.27094777282457533
마포구_용강동,하수관,0.35658024867960425
마포구_용강동,지하시설물,-0.25198178602457133
마포구_중동,지반,0.07713341055269876
마포구_중동,침수,-0.003701217743942907
마포구_중동,지하 공사,-0.27094777282457533
마포구_중동,하수관,0.35658024867960425
마포구_중동,지하시설물,-0.25198178602457133
마포구_창전동,지반,0.046373948929422315
마포구_창전동,침수,-0.009109739242933781
마포구_창전동,지하 공사,-0.30654699933952895
마포구_창전동,하수관,0.3290033678206456
마포구_창전동,지하시설물,0.4708233296065163
마포구_토정동,지반,0.07713341055269876
마포구_토정동,침수,-0.003701217743942907
마포구_토정동,지하 공사,-0.27094777282457533
마포구_토정동,하수관,0.35658024867960425
마포구_토정동,지하시설물,-0.25198178602457133
마포구_하중동,지반,0.07713341055269876
마포구_하중동,침수,-0.003701217743942907
마포구_하중동,지하 공사,-0.27094777282457533
마포구_하중동,하수관,0.35658024867960425
마포구_하중동,지하시설물,-0.25198178602457133
마포구_합정동,지반,0.011781938230108778
마포구_합정동,침수,-0.017231933521119527
마포구_합정동,지하 공사,0.6253183239620914
마포구_합정동,하수관,0.26953554368035115
마포구_합정동,지하시설물,0.4879941318887274
마포구_현석동,지반,0.07713341055269876
마포구_현석동,침수,-0.003701217743942907
마포구_현석동,지하 공사,-0.27094777282457533
마포구_현석동,하수관,0.35658024867960425
마포구_현석동,지하시설물,-0.25198178602457133
서대문구_남가좌동,지반,-0.6119040266579167
서대문구_남가좌동,침수,-0.0036332079042102824
서대문구_남가좌동,지하 공사,-0.33792245622277517
서대문구_남가좌동,하수관,0.29890598834074655
서대문구_남가좌동,지하시설물,-0.3120229876452749
서대문구_냉천동,지반,-0.3907514955141261
서대문구_냉천동,침수,-0.005424585715347093
서대문구_냉천동,지하 공사,0.4738491642797288
서대문구_냉천동,하수관,0.48314267160498536
서대문구_냉천동,지하시설물,-0.35609779763998434
서대문구_대신동,지반,-0.6119040266579167
서대문구_대신동,침수,-0.0036332079042102824
서대문구_대신동,지하 공사,-0.33792245622277517
서대문구_대신동,하수관,0.29890598834074655
서대문구_대신동,지하시설물,-0.3120229876452749
서대문구_대현동,지반,-0.5270777548057125
서대문구_대현동,침수,-0.009794904691761587
서대문구_대현동,지하 공사,0.46584869068364326
서대문구_대현동,하수관,0.14347958520679915
서대문구_대현동,지하시설물,-0.3313190068332665
서대문구_미근동,지반,-0.6119040266579167
서대문구_미근동,침수,-0.0036332079042102824
서대문구_미근동,지하 공사,-0.33792245622277517
서대문구_미근동,하수관,0.29890598834074655
서대문구_미근동,지하시설물,-0.3120229876452749
서대문구_봉원동,지반,-0.6119040266579167
서대문구_봉원동,침수,-0.0036332079042102824
서대문구_봉원동,지하 공사,-0.33792245622277517
서대문구_봉원동,하수관,0.29890598834074655
서대문구_봉원동,지하시설물,-0.3120229876452749
서대문구_북가좌동,지반,-0.35693619141956273
서대문구_북가좌동,침수,-0.012130978425260262
서대문구_북가좌동,지하 공사,0.868975766683552
서대문구_북가좌동,하수관,0.24865148199909326
서대문구_북가좌동,지하시설물,-0.33162913812794576
서대문구_북아현동,지반,-0.6119040266579167
서대문구_북아현동,침수,-0.0036332079042102824
서대문구_북아현동,지하 공사,-0.33792245622277517
서대문구_북아현동,하수관,0.29890598834074655
